CreateMeshBuilder,,,,
AddVertex,1,12,-6,
AddVertex,1,12,-24,
AddVertex,4,12,-24,
AddVertex,7,12,-18,
AddVertex,1,1,-6,
AddVertex,1,1,-24,
AddVertex,4,1,-24,
AddVertex,7,1,-18,
AddFace,0,1,5,4
AddFace,1,2,6,5
AddFace,2,3,7,6
GenerateNormals,,,,
LoadTexture,Bldg8.bmp,,,
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,4,0,
SetTextureCoordinates,2,5,0,
SetTextureCoordinates,3,6,0,
SetTextureCoordinates,4,0,3,
SetTextureCoordinates,5,4,3,
SetTextureCoordinates,6,5,3,
SetTextureCoordinates,7,6,3,

CreateMeshBuilder,,,,
AddVertex,0,2.4,0,
AddVertex,0,2.4,-25,
AddVertex,8,2.4,-25,
AddVertex,0,0,0,
AddVertex,0,0,-25,
AddVertex,8,0,-25,
AddFace,0,1,4,3
AddFace,1,2,5,4
GenerateNormals,,,
LoadTexture,Hedge.bmp,,
SetTextureCoordinates,0,0,0
SetTextureCoordinates,1,1,0
SetTextureCoordinates,2,2,0
SetTextureCoordinates,3,0,1
SetTextureCoordinates,4,1,1
SetTextureCoordinates,5,2,1
SetDecalTransparentColor,0,0,0

CreateMeshBuilder,,,
AddVertex,0,0,0
AddVertex,0,0,-25
AddVertex,8,0,-25
AddVertex,0,-0.6,0
AddVertex,0,-0.6,-25
AddVertex,8,-0.6,-25,
AddFace,0,1,4,3
AddFace,1,2,5,4
GenerateNormals,,,,
LoadTexture,Wall.bmp,,,
SetTextureCoordinates,0,0,0,
SetTextureCoordinates,1,1,0,
SetTextureCoordinates,2,2,0,
SetTextureCoordinates,3,0,1,
SetTextureCoordinates,4,1,1,
SetTextureCoordinates,5,2,1,
SetDecalTransparentColor,0,0,0,
